"Rank"	"Count"	"Amount"	"FirstTwo"
37604	1	Rp1768	17,00
37605	1	Rp1767	17,00
37606	1	Rp1767	17,00
37607	1	Rp1767	17,00
37608	1	Rp1766	17,00
37609	1	Rp1766	17,00
37610	1	Rp1766	17,00
37611	1	Rp1765	17,00
37612	1	Rp1765	17,00
37613	1	Rp1765	17,00
37614	1	Rp1765	17,00
37615	1	Rp1765	17,00
37616	1	Rp1765	17,00
37617	1	Rp1765	17,00
37618	1	Rp1765	17,00
37619	1	Rp1764	17,00
37620	1	Rp1764	17,00
37621	1	Rp1764	17,00
37622	1	Rp1764	17,00
37623	1	Rp1764	17,00
37624	1	Rp1763	17,00
37625	1	Rp1763	17,00
37626	1	Rp1763	17,00
37627	1	Rp1763	17,00
37628	1	Rp1762	17,00
37629	1	Rp1762	17,00
37630	1	Rp1762	17,00
37631	1	Rp1762	17,00
37632	1	Rp1762	17,00
37633	1	Rp1762	17,00
37634	1	Rp1762	17,00
37635	1	Rp1762	17,00
37636	1	Rp1762	17,00
37637	1	Rp1761	17,00
37638	1	Rp1761	17,00
37639	1	Rp1761	17,00
37640	1	Rp1761	17,00
37641	1	Rp1761	17,00
37642	1	Rp1760	17,00
37643	1	Rp1760	17,00
37644	1	Rp1760	17,00
37645	1	Rp1760	17,00
37646	1	Rp1760	17,00
37647	1	Rp1760	17,00
37648	1	Rp1760	17,00
37649	1	Rp1760	17,00
37650	1	Rp1760	17,00
37651	1	Rp1759	17,00
37652	1	Rp1759	17,00
37653	1	Rp1759	17,00
37654	1	Rp1759	17,00
37655	1	Rp1759	17,00
37656	1	Rp1758	17,00
37657	1	Rp1758	17,00
37658	1	Rp1758	17,00
37659	1	Rp1758	17,00
37660	1	Rp1758	17,00
37661	1	Rp1757	17,00
37662	1	Rp1757	17,00
37663	1	Rp1757	17,00
37664	1	Rp1757	17,00
37665	1	Rp1757	17,00
37666	1	Rp1757	17,00
37667	1	Rp1757	17,00
37668	1	Rp1757	17,00
37669	1	Rp1756	17,00
37670	1	Rp1756	17,00
37671	1	Rp1756	17,00
37672	1	Rp1755	17,00
37673	1	Rp1755	17,00
37674	1	Rp1755	17,00
37675	1	Rp1755	17,00
37676	1	Rp1754	17,00
37677	1	Rp1754	17,00
37678	1	Rp1754	17,00
37679	1	Rp1754	17,00
37680	1	Rp1754	17,00
37681	1	Rp1754	17,00
37682	1	Rp1753	17,00
37683	1	Rp1753	17,00
37684	1	Rp1753	17,00
37685	1	Rp1752	17,00
37686	1	Rp1752	17,00
37687	1	Rp1752	17,00
37688	1	Rp1752	17,00
37689	1	Rp1752	17,00
37690	1	Rp1752	17,00
37691	1	Rp1751	17,00
37692	1	Rp1751	17,00
37693	1	Rp1751	17,00
37694	1	Rp1751	17,00
37695	1	Rp1751	17,00
37696	1	Rp1751	17,00
37697	1	Rp1751	17,00
37698	1	Rp1751	17,00
37699	1	Rp1751	17,00
37700	1	Rp1750	17,00
37701	1	Rp1750	17,00
37702	1	Rp1750	17,00
37703	1	Rp1750	17,00
37704	1	Rp1749	17,00
37705	1	Rp1749	17,00
37706	1	Rp1749	17,00
37707	1	Rp1749	17,00
37708	1	Rp1748	17,00
37709	1	Rp1747	17,00
37710	1	Rp1747	17,00
37711	1	Rp1747	17,00
37712	1	Rp1747	17,00
37713	1	Rp1747	17,00
37714	1	Rp1747	17,00
37715	1	Rp1746	17,00
37716	1	Rp1746	17,00
37717	1	Rp1746	17,00
37718	1	Rp1745	17,00
37719	1	Rp1745	17,00
37720	1	Rp1745	17,00
37721	1	Rp1745	17,00
37722	1	Rp1745	17,00
37723	1	Rp1744	17,00
37724	1	Rp1744	17,00
37725	1	Rp1744	17,00
37726	1	Rp1744	17,00
37727	1	Rp1744	17,00
37728	1	Rp1743	17,00
37729	1	Rp1743	17,00
37730	1	Rp1743	17,00
37731	1	Rp1743	17,00
37732	1	Rp1743	17,00
37733	1	Rp1743	17,00
37734	1	Rp1742	17,00
37735	1	Rp1742	17,00
37736	1	Rp1742	17,00
37737	1	Rp1742	17,00
37738	1	Rp1742	17,00
37739	1	Rp1741	17,00
37740	1	Rp1741	17,00
37741	1	Rp1741	17,00
37742	1	Rp1741	17,00
37743	1	Rp1741	17,00
37744	1	Rp1741	17,00
37745	1	Rp1740	17,00
37746	1	Rp1740	17,00
37747	1	Rp1739	17,00
37748	1	Rp1739	17,00
37749	1	Rp1739	17,00
37750	1	Rp1739	17,00
37751	1	Rp1738	17,00
37752	1	Rp1738	17,00
37753	1	Rp1738	17,00
37754	1	Rp1738	17,00
37755	1	Rp1737	17,00
37756	1	Rp1737	17,00
37757	1	Rp1737	17,00
37758	1	Rp1736	17,00
37759	1	Rp1736	17,00
37760	1	Rp1736	17,00
37761	1	Rp1736	17,00
37762	1	Rp1736	17,00
37763	1	Rp1736	17,00
37764	1	Rp1736	17,00
37765	1	Rp1735	17,00
37766	1	Rp1735	17,00
37767	1	Rp1735	17,00
37768	1	Rp1735	17,00
37769	1	Rp1735	17,00
37770	1	Rp1735	17,00
37771	1	Rp1735	17,00
37772	1	Rp1735	17,00
37773	1	Rp1735	17,00
37774	1	Rp1735	17,00
37775	1	Rp1734	17,00
37776	1	Rp1734	17,00
37777	1	Rp1734	17,00
37778	1	Rp1734	17,00
37779	1	Rp1734	17,00
37780	1	Rp1734	17,00
37781	1	Rp1733	17,00
37782	1	Rp1733	17,00
37783	1	Rp1733	17,00
37784	1	Rp1733	17,00
37785	1	Rp1732	17,00
37786	1	Rp1732	17,00
37787	1	Rp1731	17,00
37788	1	Rp1731	17,00
37789	1	Rp1731	17,00
37790	1	Rp1731	17,00
37791	1	Rp1731	17,00
37792	1	Rp1731	17,00
37793	1	Rp1731	17,00
37794	1	Rp1730	17,00
37795	1	Rp1730	17,00
37796	1	Rp1730	17,00
37797	1	Rp1729	17,00
37798	1	Rp1729	17,00
37799	1	Rp1729	17,00
37800	1	Rp1729	17,00
37801	1	Rp1729	17,00
37802	1	Rp1729	17,00
37803	1	Rp1728	17,00
37804	1	Rp1728	17,00
37805	1	Rp1728	17,00
37806	1	Rp1728	17,00
37807	1	Rp1728	17,00
37808	1	Rp1728	17,00
37809	1	Rp1728	17,00
37810	1	Rp1728	17,00
37811	1	Rp1728	17,00
37812	1	Rp1728	17,00
37813	1	Rp1727	17,00
37814	1	Rp1727	17,00
37815	1	Rp1727	17,00
37816	1	Rp1727	17,00
37817	1	Rp1727	17,00
37818	1	Rp1727	17,00
37819	1	Rp1727	17,00
37820	1	Rp1726	17,00
37821	1	Rp1726	17,00
37822	1	Rp1725	17,00
37823	1	Rp1725	17,00
37824	1	Rp1725	17,00
37825	1	Rp1725	17,00
37826	1	Rp1725	17,00
37827	1	Rp1725	17,00
37828	1	Rp1724	17,00
37829	1	Rp1724	17,00
37830	1	Rp1724	17,00
37831	1	Rp1724	17,00
37832	1	Rp1724	17,00
37833	1	Rp1723	17,00
37834	1	Rp1723	17,00
37835	1	Rp1721	17,00
37836	1	Rp1721	17,00
37837	1	Rp1721	17,00
37838	1	Rp1721	17,00
37839	1	Rp1720	17,00
37840	1	Rp1720	17,00
37841	1	Rp1720	17,00
37842	1	Rp1719	17,00
37843	1	Rp1719	17,00
37844	1	Rp1719	17,00
37845	1	Rp1719	17,00
37846	1	Rp1718	17,00
37847	1	Rp1718	17,00
37848	1	Rp1718	17,00
37849	1	Rp1717	17,00
37850	1	Rp1717	17,00
37851	1	Rp1717	17,00
37852	1	Rp1717	17,00
37853	1	Rp1717	17,00
37854	1	Rp1717	17,00
37855	1	Rp1716	17,00
37856	1	Rp1716	17,00
37857	1	Rp1716	17,00
37858	1	Rp1716	17,00
37859	1	Rp1715	17,00
37860	1	Rp1715	17,00
37861	1	Rp1715	17,00
37862	1	Rp1715	17,00
37863	1	Rp1714	17,00
37864	1	Rp1714	17,00
37865	1	Rp1714	17,00
37866	1	Rp1714	17,00
37867	1	Rp1714	17,00
37868	1	Rp1714	17,00
37869	1	Rp1714	17,00
37870	1	Rp1713	17,00
37871	1	Rp1713	17,00
37872	1	Rp1713	17,00
37873	1	Rp1713	17,00
37874	1	Rp1713	17,00
37875	1	Rp1713	17,00
37876	1	Rp1712	17,00
37877	1	Rp1712	17,00
37878	1	Rp1712	17,00
37879	1	Rp1712	17,00
37880	1	Rp1711	17,00
37881	1	Rp1711	17,00
37882	1	Rp1711	17,00
37883	1	Rp1711	17,00
37884	1	Rp1711	17,00
37885	1	Rp1711	17,00
37886	1	Rp1711	17,00
37887	1	Rp1711	17,00
37888	1	Rp1710	17,00
37889	1	Rp1710	17,00
37890	1	Rp1710	17,00
37891	1	Rp1710	17,00
37892	1	Rp1710	17,00
37893	1	Rp1710	17,00
37894	1	Rp1709	17,00
37895	1	Rp1709	17,00
37896	1	Rp1709	17,00
37897	1	Rp1708	17,00
37898	1	Rp1708	17,00
37899	1	Rp1708	17,00
37900	1	Rp1708	17,00
37901	1	Rp1708	17,00
37902	1	Rp1708	17,00
37903	1	Rp1708	17,00
37904	1	Rp1707	17,00
37905	1	Rp1707	17,00
37906	1	Rp1707	17,00
37907	1	Rp1706	17,00
37908	1	Rp1706	17,00
37909	1	Rp1706	17,00
37910	1	Rp1706	17,00
37911	1	Rp1706	17,00
37912	1	Rp1706	17,00
37913	1	Rp1706	17,00
37914	1	Rp1705	17,00
37915	1	Rp1705	17,00
37916	1	Rp1705	17,00
37917	1	Rp1705	17,00
37918	1	Rp1705	17,00
37919	1	Rp1704	17,00
37920	1	Rp1704	17,00
37921	1	Rp1704	17,00
37922	1	Rp1704	17,00
37923	1	Rp1704	17,00
37924	1	Rp1704	17,00
37925	1	Rp1703	17,00
37926	1	Rp1703	17,00
37927	1	Rp1703	17,00
37928	1	Rp1703	17,00
37929	1	Rp1703	17,00
37930	1	Rp1703	17,00
37931	1	Rp1702	17,00
37932	1	Rp1702	17,00
37933	1	Rp1702	17,00
37934	1	Rp1702	17,00
37935	1	Rp1701	17,00
37936	1	Rp1701	17,00
37937	1	Rp1701	17,00
37938	1	Rp1701	17,00
37939	1	Rp1701	17,00
37940	1	Rp1701	17,00
37941	1	Rp1701	17,00
37942	1	Rp1701	17,00
37943	1	Rp1701	17,00
37944	1	Rp1700	17,00
37945	1	Rp1700	16,00
37946	1	Rp1700	16,00
37947	1	Rp1700	16,00
37948	1	Rp1699	16,00
37949	1	Rp1699	16,00
37950	1	Rp1699	16,00
37951	1	Rp1699	16,00
37952	1	Rp1699	16,00
37953	1	Rp1698	16,00
37954	1	Rp1698	16,00
37955	1	Rp1698	16,00
37956	1	Rp1698	16,00
37957	1	Rp1697	16,00
37958	1	Rp1697	16,00
37959	1	Rp1697	16,00
37960	1	Rp1696	16,00
37961	1	Rp1696	16,00
37962	1	Rp1696	16,00
37963	1	Rp1696	16,00
37964	1	Rp1696	16,00
37965	1	Rp1695	16,00
37966	1	Rp1695	16,00
37967	1	Rp1695	16,00
37968	1	Rp1695	16,00
37969	1	Rp1695	16,00
37970	1	Rp1695	16,00
37971	1	Rp1695	16,00
37972	1	Rp1694	16,00
37973	1	Rp1694	16,00
37974	1	Rp1693	16,00
37975	1	Rp1693	16,00
37976	1	Rp1693	16,00
37977	1	Rp1693	16,00
37978	1	Rp1693	16,00
37979	1	Rp1693	16,00
37980	1	Rp1692	16,00
37981	1	Rp1692	16,00
37982	1	Rp1692	16,00
37983	1	Rp1692	16,00
37984	1	Rp1691	16,00
37985	1	Rp1691	16,00
37986	1	Rp1691	16,00
37987	1	Rp1691	16,00
37988	1	Rp1691	16,00
37989	1	Rp1691	16,00
37990	1	Rp1690	16,00
37991	1	Rp1690	16,00
37992	1	Rp1690	16,00
37993	1	Rp1690	16,00
37994	1	Rp1690	16,00
37995	1	Rp1690	16,00
37996	1	Rp1689	16,00
37997	1	Rp1689	16,00
37998	1	Rp1689	16,00
37999	1	Rp1689	16,00
38000	1	Rp1689	16,00
38001	1	Rp1689	16,00
38002	1	Rp1689	16,00
38003	1	Rp1688	16,00
38004	1	Rp1688	16,00
38005	1	Rp1688	16,00
38006	1	Rp1688	16,00
38007	1	Rp1688	16,00
38008	1	Rp1688	16,00
38009	1	Rp1688	16,00
38010	1	Rp1687	16,00
38011	1	Rp1687	16,00
38012	1	Rp1687	16,00
38013	1	Rp1687	16,00
38014	1	Rp1687	16,00
38015	1	Rp1686	16,00
38016	1	Rp1686	16,00
38017	1	Rp1686	16,00
38018	1	Rp1686	16,00
38019	1	Rp1686	16,00
38020	1	Rp1686	16,00
38021	1	Rp1686	16,00
38022	1	Rp1685	16,00
38023	1	Rp1685	16,00
38024	1	Rp1685	16,00
38025	1	Rp1685	16,00
38026	1	Rp1685	16,00
38027	1	Rp1685	16,00
38028	1	Rp1685	16,00
38029	1	Rp1685	16,00
38030	1	Rp1684	16,00
38031	1	Rp1684	16,00
38032	1	Rp1684	16,00
38033	1	Rp1684	16,00
38034	1	Rp1684	16,00
38035	1	Rp1684	16,00
38036	1	Rp1684	16,00
38037	1	Rp1683	16,00
38038	1	Rp1683	16,00
38039	1	Rp1683	16,00
38040	1	Rp1683	16,00
38041	1	Rp1683	16,00
38042	1	Rp1683	16,00
38043	1	Rp1682	16,00
38044	1	Rp1682	16,00
38045	1	Rp1682	16,00
38046	1	Rp1682	16,00
38047	1	Rp1682	16,00
38048	1	Rp1682	16,00
38049	1	Rp1682	16,00
38050	1	Rp1681	16,00
38051	1	Rp1681	16,00
38052	1	Rp1681	16,00
38053	1	Rp1681	16,00
38054	1	Rp1681	16,00
38055	1	Rp1681	16,00
38056	1	Rp1680	16,00
38057	1	Rp1680	16,00
38058	1	Rp1680	16,00
38059	1	Rp1680	16,00
38060	1	Rp1680	16,00
38061	1	Rp1680	16,00
38062	1	Rp1680	16,00
38063	1	Rp1680	16,00
38064	1	Rp1679	16,00
38065	1	Rp1679	16,00
38066	1	Rp1679	16,00
38067	1	Rp1679	16,00
38068	1	Rp1679	16,00
38069	1	Rp1679	16,00
38070	1	Rp1678	16,00
38071	1	Rp1678	16,00
38072	1	Rp1678	16,00
38073	1	Rp1678	16,00
38074	1	Rp1678	16,00
38075	1	Rp1677	16,00
38076	1	Rp1677	16,00
38077	1	Rp1677	16,00
38078	1	Rp1677	16,00
38079	1	Rp1677	16,00
38080	1	Rp1677	16,00
38081	1	Rp1677	16,00
38082	1	Rp1676	16,00
38083	1	Rp1676	16,00
38084	1	Rp1676	16,00
38085	1	Rp1676	16,00
38086	1	Rp1675	16,00
38087	1	Rp1675	16,00
38088	1	Rp1675	16,00
38089	1	Rp1675	16,00
38090	1	Rp1675	16,00
38091	1	Rp1675	16,00
38092	1	Rp1675	16,00
38093	1	Rp1674	16,00
38094	1	Rp1674	16,00
38095	1	Rp1674	16,00
38096	1	Rp1674	16,00
38097	1	Rp1674	16,00
38098	1	Rp1673	16,00
38099	1	Rp1673	16,00
38100	1	Rp1673	16,00
38101	1	Rp1673	16,00
38102	1	Rp1673	16,00
38103	1	Rp1673	16,00
38104	1	Rp1673	16,00
38105	1	Rp1672	16,00
38106	1	Rp1672	16,00
38107	1	Rp1672	16,00
38108	1	Rp1672	16,00
38109	1	Rp1671	16,00
38110	1	Rp1671	16,00
38111	1	Rp1671	16,00
38112	1	Rp1671	16,00
38113	1	Rp1670	16,00
38114	1	Rp1670	16,00
38115	1	Rp1670	16,00
38116	1	Rp1670	16,00
38117	1	Rp1670	16,00
38118	1	Rp1670	16,00
38119	1	Rp1670	16,00
38120	1	Rp1670	16,00
38121	1	Rp1669	16,00
38122	1	Rp1669	16,00
38123	1	Rp1668	16,00
38124	1	Rp1668	16,00
38125	1	Rp1668	16,00
38126	1	Rp1668	16,00
38127	1	Rp1668	16,00
38128	1	Rp1668	16,00
38129	1	Rp1668	16,00
38130	1	Rp1668	16,00
38131	1	Rp1668	16,00
38132	1	Rp1668	16,00
38133	1	Rp1668	16,00
38134	1	Rp1668	16,00
38135	1	Rp1668	16,00
38136	1	Rp1667	16,00
38137	1	Rp1667	16,00
38138	1	Rp1667	16,00
38139	1	Rp1666	16,00
38140	1	Rp1666	16,00
38141	1	Rp1666	16,00
38142	1	Rp1666	16,00
38143	1	Rp1666	16,00
38144	1	Rp1666	16,00
38145	1	Rp1666	16,00
38146	1	Rp1666	16,00
38147	1	Rp1665	16,00
38148	1	Rp1665	16,00
38149	1	Rp1665	16,00
38150	1	Rp1665	16,00
38151	1	Rp1665	16,00
38152	1	Rp1665	16,00
38153	1	Rp1664	16,00
38154	1	Rp1664	16,00
38155	1	Rp1664	16,00
38156	1	Rp1664	16,00
38157	1	Rp1663	16,00
38158	1	Rp1663	16,00
38159	1	Rp1663	16,00
38160	1	Rp1662	16,00
38161	1	Rp1662	16,00
38162	1	Rp1661	16,00
38163	1	Rp1661	16,00
38164	1	Rp1661	16,00
38165	1	Rp1661	16,00
38166	1	Rp1661	16,00
38167	1	Rp1660	16,00
38168	1	Rp1660	16,00
38169	1	Rp1660	16,00
38170	1	Rp1660	16,00
38171	1	Rp1660	16,00
38172	1	Rp1659	16,00
38173	1	Rp1659	16,00
38174	1	Rp1659	16,00
38175	1	Rp1659	16,00
38176	1	Rp1659	16,00
38177	1	Rp1658	16,00
38178	1	Rp1658	16,00
38179	1	Rp1658	16,00
38180	1	Rp1658	16,00
38181	1	Rp1658	16,00
38182	1	Rp1658	16,00
38183	1	Rp1658	16,00
38184	1	Rp1658	16,00
38185	1	Rp1657	16,00
38186	1	Rp1657	16,00
38187	1	Rp1657	16,00
38188	1	Rp1657	16,00
38189	1	Rp1657	16,00
38190	1	Rp1656	16,00
38191	1	Rp1656	16,00
38192	1	Rp1656	16,00
38193	1	Rp1656	16,00
38194	1	Rp1656	16,00
38195	1	Rp1656	16,00
38196	1	Rp1656	16,00
38197	1	Rp1656	16,00
38198	1	Rp1655	16,00
38199	1	Rp1655	16,00
38200	1	Rp1655	16,00
38201	1	Rp1655	16,00
38202	1	Rp1655	16,00
38203	1	Rp1655	16,00
38204	1	Rp1655	16,00
38205	1	Rp1654	16,00
38206	1	Rp1654	16,00
38207	1	Rp1654	16,00
38208	1	Rp1653	16,00
38209	1	Rp1653	16,00
38210	1	Rp1653	16,00
38211	1	Rp1653	16,00
38212	1	Rp1653	16,00
38213	1	Rp1653	16,00
38214	1	Rp1652	16,00
38215	1	Rp1652	16,00
38216	1	Rp1652	16,00
38217	1	Rp1652	16,00
38218	1	Rp1652	16,00
38219	1	Rp1651	16,00
38220	1	Rp1651	16,00
38221	1	Rp1651	16,00
38222	1	Rp1651	16,00
38223	1	Rp1651	16,00
38224	1	Rp1651	16,00
38225	1	Rp1651	16,00
38226	1	Rp1650	16,00
38227	1	Rp1650	16,00
38228	1	Rp1650	16,00
38229	1	Rp1650	16,00
38230	1	Rp1650	16,00
38231	1	Rp1650	16,00
38232	1	Rp1649	16,00
38233	1	Rp1649	16,00
38234	1	Rp1649	16,00
38235	1	Rp1649	16,00
38236	1	Rp1649	16,00
38237	1	Rp1649	16,00
38238	1	Rp1648	16,00
38239	1	Rp1648	16,00
38240	1	Rp1648	16,00
38241	1	Rp1648	16,00
38242	1	Rp1648	16,00
38243	1	Rp1648	16,00
38244	1	Rp1647	16,00
38245	1	Rp1647	16,00
38246	1	Rp1647	16,00
38247	1	Rp1646	16,00
38248	1	Rp1646	16,00
38249	1	Rp1646	16,00
38250	1	Rp1646	16,00
38251	1	Rp1646	16,00
38252	1	Rp1645	16,00
38253	1	Rp1645	16,00
38254	1	Rp1645	16,00
38255	1	Rp1645	16,00
38256	1	Rp1645	16,00
38257	1	Rp1645	16,00
38258	1	Rp1644	16,00
38259	1	Rp1644	16,00
38260	1	Rp1644	16,00
38261	1	Rp1644	16,00
38262	1	Rp1644	16,00
38263	1	Rp1644	16,00
38264	1	Rp1644	16,00
38265	1	Rp1643	16,00
38266	1	Rp1643	16,00
38267	1	Rp1643	16,00
38268	1	Rp1643	16,00
38269	1	Rp1643	16,00
38270	1	Rp1643	16,00
38271	1	Rp1643	16,00
38272	1	Rp1642	16,00
38273	1	Rp1642	16,00
38274	1	Rp1642	16,00
38275	1	Rp1642	16,00
38276	1	Rp1642	16,00
38277	1	Rp1642	16,00
38278	1	Rp1642	16,00
38279	1	Rp1642	16,00
38280	1	Rp1642	16,00
38281	1	Rp1642	16,00
38282	1	Rp1641	16,00
38283	1	Rp1641	16,00
38284	1	Rp1641	16,00
38285	1	Rp1640	16,00
38286	1	Rp1640	16,00
38287	1	Rp1640	16,00
38288	1	Rp1640	16,00
38289	1	Rp1640	16,00
38290	1	Rp1640	16,00
38291	1	Rp1640	16,00
38292	1	Rp1640	16,00
38293	1	Rp1640	16,00
38294	1	Rp1640	16,00
38295	1	Rp1640	16,00
38296	1	Rp1639	16,00
38297	1	Rp1639	16,00
38298	1	Rp1639	16,00
38299	1	Rp1639	16,00
38300	1	Rp1639	16,00
38301	1	Rp1639	16,00
38302	1	Rp1639	16,00
38303	1	Rp1638	16,00
38304	1	Rp1638	16,00
38305	1	Rp1638	16,00
38306	1	Rp1638	16,00
38307	1	Rp1638	16,00
38308	1	Rp1638	16,00
38309	1	Rp1638	16,00
38310	1	Rp1638	16,00
38311	1	Rp1637	16,00
38312	1	Rp1637	16,00
38313	1	Rp1637	16,00
38314	1	Rp1636	16,00
38315	1	Rp1636	16,00
38316	1	Rp1636	16,00
38317	1	Rp1636	16,00
38318	1	Rp1636	16,00
38319	1	Rp1636	16,00
38320	1	Rp1635	16,00
38321	1	Rp1635	16,00
38322	1	Rp1635	16,00
38323	1	Rp1635	16,00
38324	1	Rp1635	16,00
38325	1	Rp1635	16,00
38326	1	Rp1635	16,00
38327	1	Rp1634	16,00
38328	1	Rp1633	16,00
38329	1	Rp1633	16,00
38330	1	Rp1633	16,00
38331	1	Rp1633	16,00
38332	1	Rp1633	16,00
38333	1	Rp1633	16,00
38334	1	Rp1633	16,00
38335	1	Rp1633	16,00
38336	1	Rp1633	16,00
38337	1	Rp1632	16,00
38338	1	Rp1632	16,00
38339	1	Rp1632	16,00
38340	1	Rp1632	16,00
38341	1	Rp1632	16,00
38342	1	Rp1632	16,00
38343	1	Rp1632	16,00
38344	1	Rp1631	16,00
38345	1	Rp1631	16,00
38346	1	Rp1630	16,00
38347	1	Rp1630	16,00
38348	1	Rp1630	16,00
38349	1	Rp1630	16,00
38350	1	Rp1630	16,00
38351	1	Rp1629	16,00
38352	1	Rp1629	16,00
38353	1	Rp1629	16,00
38354	1	Rp1629	16,00
38355	1	Rp1629	16,00
38356	1	Rp1629	16,00
38357	1	Rp1628	16,00
38358	1	Rp1628	16,00
38359	1	Rp1628	16,00
38360	1	Rp1628	16,00
38361	1	Rp1628	16,00
38362	1	Rp1628	16,00
38363	1	Rp1628	16,00
38364	1	Rp1627	16,00
38365	1	Rp1627	16,00
38366	1	Rp1627	16,00
38367	1	Rp1627	16,00
38368	1	Rp1627	16,00
38369	1	Rp1627	16,00
38370	1	Rp1626	16,00
38371	1	Rp1626	16,00
38372	1	Rp1626	16,00
38373	1	Rp1626	16,00
38374	1	Rp1626	16,00
38375	1	Rp1625	16,00
38376	1	Rp1625	16,00
38377	1	Rp1625	16,00
38378	1	Rp1625	16,00
38379	1	Rp1625	16,00
38380	1	Rp1625	16,00
38381	1	Rp1624	16,00
38382	1	Rp1624	16,00
38383	1	Rp1623	16,00
38384	1	Rp1623	16,00
38385	1	Rp1623	16,00
38386	1	Rp1623	16,00
38387	1	Rp1623	16,00
38388	1	Rp1623	16,00
38389	1	Rp1623	16,00
38390	1	Rp1622	16,00
38391	1	Rp1622	16,00
38392	1	Rp1622	16,00
38393	1	Rp1622	16,00
38394	1	Rp1622	16,00
38395	1	Rp1621	16,00
38396	1	Rp1621	16,00
38397	1	Rp1621	16,00
38398	1	Rp1621	16,00
38399	1	Rp1621	16,00
38400	1	Rp1621	16,00
38401	1	Rp1620	16,00
38402	1	Rp1620	16,00
38403	1	Rp1620	16,00
38404	1	Rp1620	16,00
38405	1	Rp1620	16,00
38406	1	Rp1620	16,00
38407	1	Rp1620	16,00
38408	1	Rp1620	16,00
38409	1	Rp1620	16,00
38410	1	Rp1620	16,00
38411	1	Rp1620	16,00
38412	1	Rp1620	16,00
38413	1	Rp1620	16,00
38414	1	Rp1619	16,00
38415	1	Rp1619	16,00
38416	1	Rp1619	16,00
38417	1	Rp1619	16,00
38418	1	Rp1619	16,00
38419	1	Rp1619	16,00
38420	1	Rp1619	16,00
38421	1	Rp1619	16,00
38422	1	Rp1619	16,00
38423	1	Rp1619	16,00
38424	1	Rp1619	16,00
38425	1	Rp1619	16,00
38426	1	Rp1618	16,00
38427	1	Rp1618	16,00
38428	1	Rp1618	16,00
38429	1	Rp1617	16,00
38430	1	Rp1617	16,00
38431	1	Rp1617	16,00
38432	1	Rp1617	16,00
38433	1	Rp1617	16,00
38434	1	Rp1617	16,00
38435	1	Rp1617	16,00
38436	1	Rp1617	16,00
38437	1	Rp1616	16,00
38438	1	Rp1616	16,00
38439	1	Rp1616	16,00
38440	1	Rp1616	16,00
38441	1	Rp1616	16,00
38442	1	Rp1616	16,00
38443	1	Rp1615	16,00
38444	1	Rp1615	16,00
38445	1	Rp1615	16,00
38446	1	Rp1614	16,00
38447	1	Rp1614	16,00
38448	1	Rp1614	16,00
38449	1	Rp1614	16,00
38450	1	Rp1614	16,00
38451	1	Rp1614	16,00
38452	1	Rp1613	16,00
38453	1	Rp1613	16,00
38454	1	Rp1613	16,00
38455	1	Rp1613	16,00
38456	1	Rp1613	16,00
38457	1	Rp1612	16,00
38458	1	Rp1612	16,00
38459	1	Rp1612	16,00
38460	1	Rp1612	16,00
38461	1	Rp1611	16,00
38462	1	Rp1611	16,00
38463	1	Rp1611	16,00
38464	1	Rp1611	16,00
38465	1	Rp1611	16,00
38466	1	Rp1611	16,00
38467	1	Rp1610	16,00
38468	1	Rp1610	16,00
38469	1	Rp1610	16,00
38470	1	Rp1610	16,00
38471	1	Rp1610	16,00
38472	1	Rp1610	16,00
38473	1	Rp1610	16,00
38474	1	Rp1610	16,00
38475	1	Rp1609	16,00
38476	1	Rp1609	16,00
38477	1	Rp1609	16,00
38478	1	Rp1609	16,00
38479	1	Rp1609	16,00
38480	1	Rp1609	16,00
38481	1	Rp1609	16,00
38482	1	Rp1608	16,00
38483	1	Rp1608	16,00
38484	1	Rp1608	16,00
38485	1	Rp1608	16,00
38486	1	Rp1608	16,00
38487	1	Rp1608	16,00
38488	1	Rp1608	16,00
38489	1	Rp1607	16,00
38490	1	Rp1607	16,00
38491	1	Rp1607	16,00
38492	1	Rp1607	16,00
38493	1	Rp1607	16,00
38494	1	Rp1607	16,00
38495	1	Rp1607	16,00
38496	1	Rp1607	16,00
38497	1	Rp1606	16,00
38498	1	Rp1606	16,00
38499	1	Rp1606	16,00
38500	1	Rp1606	16,00
38501	1	Rp1606	16,00
38502	1	Rp1606	16,00
38503	1	Rp1606	16,00
38504	1	Rp1605	16,00
38505	1	Rp1605	16,00
38506	1	Rp1605	16,00
38507	1	Rp1604	16,00
38508	1	Rp1604	16,00
38509	1	Rp1604	16,00
38510	1	Rp1604	16,00
38511	1	Rp1604	16,00
38512	1	Rp1604	16,00
38513	1	Rp1604	16,00
38514	1	Rp1604	16,00
38515	1	Rp1603	16,00
38516	1	Rp1603	16,00
38517	1	Rp1603	16,00
38518	1	Rp1603	16,00
38519	1	Rp1603	16,00
38520	1	Rp1603	16,00
38521	1	Rp1603	16,00
38522	1	Rp1603	16,00
38523	1	Rp1603	16,00
38524	1	Rp1602	16,00
38525	1	Rp1602	16,00
38526	1	Rp1602	16,00
38527	1	Rp1602	16,00
38528	1	Rp1601	16,00
38529	1	Rp1601	16,00
38530	1	Rp1601	16,00
38531	1	Rp1601	16,00
38532	1	Rp1600	16,00
38533	1	Rp1600	16,00
38534	1	Rp1600	16,00
